appln_id;npl_biblio;ipc_class_symbol;appln_abstract;appln_auth;nb_applicants;nb_inventors;appln_nr_original;npl_issn
353321721;"KERSTEN, H. WIESE, R. HANNEMANN, M. KAPITOV, A. SCHOLZE, F. NEUMANN, H. HIPPLER, R.: 'Plasma and ion beam characterization by non-conventional methods', SURFACE AND COATINGS TECHNOLOGY, ELSEVIER BV, AMSTERDAM, NL, vol. 200, no. 1-4, 1 October 2005 (2005-10-01), AMSTERDAM, NL, pages 809 - 813, XP005063629, ISSN: 0257-8972, DOI: 10.1016/j.surfcoat.2005.02.173";"C30B   5/00";"Provided is a method of arranging particles on a substrate, the method including: (a) preparing a substrate, a surface of which has depressions or projections capable of fixing the positions and/or orientations of one or more particles; and (b) placing the particles on the substrate and applying a physical pressure to the particles so that a portion or the whole of each particle is inserted in each of pores defined by the depressions or the projections. Provided is also a method of arranging particles on a substrate, the method including: (a) preparing a substrate, at least a surface portion of which has adhesive property; and (b) placing particles, which do not have flat facets but curved surfaces, on the substrate and applying a physical pressure to the particles so that the particles are immobilized on adhesive surface portions of the substrate.";"US";4;3;"13263689";"0257-8972"
353355032;"MULLER ST G ET AL: 'Defects in SiC substrates and epitaxial layers affecting semiconductor device performance', EUROPEAN PHYSICAL JOURNAL, APPLIED PHYSICS EDP SCIENCES FRANCE, vol. 27, no. 1-3, July 2004 (2004-07-01), pages 29 - 35, XP002376696, ISSN: 1286-0042";"C30B  23/00";"A method for producing a high quality single crystal wafer of SiC is disclosed, having a diameter of at least 100mm and a micropipe density of less than 25 cm 2 .";"EP";1;3;"12165837";"1286-0042"
353355032;"MULLER S G S G ET AL: 'The status of SiC bulk growth from an industrial point of view', JOURNAL OF CRYSTAL GROWTH, ELSEVIER, AMSTERDAM, NL, vol. 211, no. 1-4, 1 April 2000 (2000-04-01), pages 325 - 332, XP004193396, ISSN: 0022-0248, DOI: 10.1016/S0022-0248(99)00835-0";"C30B  33/10";"A method for producing a high quality single crystal wafer of SiC is disclosed, having a diameter of at least 100mm and a micropipe density of less than 25 cm 2 .";"EP";1;3;"12165837";"0022-0248"
353355032;"MULLER S G S G ET AL: 'The status of SiC bulk growth from an industrial point of view', JOURNAL OF CRYSTAL GROWTH, ELSEVIER, AMSTERDAM, NL, vol. 211, no. 1-4, 1 April 2000 (2000-04-01), pages 325 - 332, XP004193396, ISSN: 0022-0248, DOI: 10.1016/S0022-0248(99)00835-0";"C30B  23/00";"A method for producing a high quality single crystal wafer of SiC is disclosed, having a diameter of at least 100mm and a micropipe density of less than 25 cm 2 .";"EP";1;3;"12165837";"0022-0248"
353355032;"MULLER ST G ET AL: 'Defects in SiC substrates and epitaxial layers affecting semiconductor device performance', EUROPEAN PHYSICAL JOURNAL, APPLIED PHYSICS EDP SCIENCES FRANCE, vol. 27, no. 1-3, July 2004 (2004-07-01), pages 29 - 35, XP002376696, ISSN: 1286-0042";"C30B  29/36";"A method for producing a high quality single crystal wafer of SiC is disclosed, having a diameter of at least 100mm and a micropipe density of less than 25 cm 2 .";"EP";1;3;"12165837";"1286-0042"
353355032;"MULLER ST G ET AL: 'Defects in SiC substrates and epitaxial layers affecting semiconductor device performance', EUROPEAN PHYSICAL JOURNAL, APPLIED PHYSICS EDP SCIENCES FRANCE, vol. 27, no. 1-3, July 2004 (2004-07-01), pages 29 - 35, XP002376696, ISSN: 1286-0042";"C30B  33/10";"A method for producing a high quality single crystal wafer of SiC is disclosed, having a diameter of at least 100mm and a micropipe density of less than 25 cm 2 .";"EP";1;3;"12165837";"1286-0042"
353355032;"MULLER S G S G ET AL: 'The status of SiC bulk growth from an industrial point of view', JOURNAL OF CRYSTAL GROWTH, ELSEVIER, AMSTERDAM, NL, vol. 211, no. 1-4, 1 April 2000 (2000-04-01), pages 325 - 332, XP004193396, ISSN: 0022-0248, DOI: 10.1016/S0022-0248(99)00835-0";"C30B  29/36";"A method for producing a high quality single crystal wafer of SiC is disclosed, having a diameter of at least 100mm and a micropipe density of less than 25 cm 2 .";"EP";1;3;"12165837";"0022-0248"
353358029;"MULLINS J T ET AL: 'Vapor-Phase Growth of Bulk Crystals of Cadmium Telluride and Cadmium Zinc Telluride on Gallium Arsenide Seeds', JOURNAL OF ELECTRONIC MATERIALS, vol. 37, no. 9, 8 April 2008 (2008-04-08), SpringerLink, pages 1460 - 1464, XP055032990, ISSN: 0361-5235, DOI: 10.1007/s11664-008-0442-3";"C30B  29/48";"An apparatus for vapour phase crystal growth is described comprising an envelope assembly having at least one source module defining at least one source volume, at least one growth module defining at least one growth volume, and at least one manifold module defining at least one manifold volume, wherein one or more source modules, a manifold module and a growth module are configured co-operably to define a fluidly continuous envelope volume including a flow restrictor between each source volume and the growth volume; a vacuum vessel containing one or more such envelope assemblies; an evacuator to evacuate the vacuum vessel; a fluid communication path between the envelope volume and the vacuum vessel associated with each source volume at a location on the source volume side of its associated flow restrictor that is configurable to be open during evacuation; and a closure mechanism configured to selectively restrict, and preferably substantially close, the fluid communication path between each source volume and the vacuum vessel after evacuation. A method of employing such an apparatus for vapour phase crystal growth, including a method of preparing such an apparatus for vapour phase crystal growth in an evacuation phase, are also described.";"WO";3;2;"GB2012/050746";"0361-5235"
353358029;"MULLINS J T ET AL: 'Vapor-Phase Growth of Bulk Crystals of Cadmium Telluride and Cadmium Zinc Telluride on Gallium Arsenide Seeds', JOURNAL OF ELECTRONIC MATERIALS, vol. 37, no. 9, 8 April 2008 (2008-04-08), SpringerLink, pages 1460 - 1464, XP055032990, ISSN: 0361-5235, DOI: 10.1007/s11664-008-0442-3";"C30B  23/00";"An apparatus for vapour phase crystal growth is described comprising an envelope assembly having at least one source module defining at least one source volume, at least one growth module defining at least one growth volume, and at least one manifold module defining at least one manifold volume, wherein one or more source modules, a manifold module and a growth module are configured co-operably to define a fluidly continuous envelope volume including a flow restrictor between each source volume and the growth volume; a vacuum vessel containing one or more such envelope assemblies; an evacuator to evacuate the vacuum vessel; a fluid communication path between the envelope volume and the vacuum vessel associated with each source volume at a location on the source volume side of its associated flow restrictor that is configurable to be open during evacuation; and a closure mechanism configured to selectively restrict, and preferably substantially close, the fluid communication path between each source volume and the vacuum vessel after evacuation. A method of employing such an apparatus for vapour phase crystal growth, including a method of preparing such an apparatus for vapour phase crystal growth in an evacuation phase, are also described.";"WO";3;2;"GB2012/050746";"0361-5235"
353444118;"MAEDA S ET AL: 'Morphology variations on inner surface of silica crucibles depending on oxygen concentration in silicon melts', JOURNAL OF CRYSTAL GROWTH, ELSEVIER, AMSTERDAM, NL, vol. 194, no. 1, 1 November 1998 (1998-11-01), pages 70 - 75, XP004152219, ISSN: 0022-0248, DOI: 10.1016/S0022-0248(98)00530-2";"C30B  29/06";"A quartz glass crucible which has a non-transparent outer layer formed through melting a natural silica powder and a transparent layer formed in the inside of the outer layer, wherein the number of brown rings per unit area (cm 2 ) observed in the region extending from an initial surface level of a silicon melt to 0.3 M therebelow in terms of a length M from the initial surface level of the silicon melt to a surface level of the remaining melt after pulling up a single crystal measured along the inner surface of the quartz glass crucible, the number of brown rings is at least 1.8-fold greater than a number of brown rings observed in the region up to 0.3 M above the surface level of the remaining melt. The quartz glass crucible can be suitably used for suppressing the occurrence of vibration and reducing the generation of roughened face in the surface of a crucible, and thus for pulling up a silicon single crystal with enhanced stability.";"EP";2;1;"12166336";"0022-0248"
353444118;"MAEDA S ET AL: 'Morphology variations on inner surface of silica crucibles depending on oxygen concentration in silicon melts', JOURNAL OF CRYSTAL GROWTH, ELSEVIER, AMSTERDAM, NL, vol. 194, no. 1, 1 November 1998 (1998-11-01), pages 70 - 75, XP004152219, ISSN: 0022-0248, DOI: 10.1016/S0022-0248(98)00530-2";"C30B  15/10";"A quartz glass crucible which has a non-transparent outer layer formed through melting a natural silica powder and a transparent layer formed in the inside of the outer layer, wherein the number of brown rings per unit area (cm 2 ) observed in the region extending from an initial surface level of a silicon melt to 0.3 M therebelow in terms of a length M from the initial surface level of the silicon melt to a surface level of the remaining melt after pulling up a single crystal measured along the inner surface of the quartz glass crucible, the number of brown rings is at least 1.8-fold greater than a number of brown rings observed in the region up to 0.3 M above the surface level of the remaining melt. The quartz glass crucible can be suitably used for suppressing the occurrence of vibration and reducing the generation of roughened face in the surface of a crucible, and thus for pulling up a silicon single crystal with enhanced stability.";"EP";2;1;"12166336";"0022-0248"
353444118;"MAEDA S ET AL: 'Morphology variations on inner surface of silica crucibles depending on oxygen concentration in silicon melts', JOURNAL OF CRYSTAL GROWTH, ELSEVIER, AMSTERDAM, NL, vol. 194, no. 1, 1 November 1998 (1998-11-01), pages 70 - 75, XP004152219, ISSN: 0022-0248, DOI: 10.1016/S0022-0248(98)00530-2";"C30B  15/00";"A quartz glass crucible which has a non-transparent outer layer formed through melting a natural silica powder and a transparent layer formed in the inside of the outer layer, wherein the number of brown rings per unit area (cm 2 ) observed in the region extending from an initial surface level of a silicon melt to 0.3 M therebelow in terms of a length M from the initial surface level of the silicon melt to a surface level of the remaining melt after pulling up a single crystal measured along the inner surface of the quartz glass crucible, the number of brown rings is at least 1.8-fold greater than a number of brown rings observed in the region up to 0.3 M above the surface level of the remaining melt. The quartz glass crucible can be suitably used for suppressing the occurrence of vibration and reducing the generation of roughened face in the surface of a crucible, and thus for pulling up a silicon single crystal with enhanced stability.";"EP";2;1;"12166336";"0022-0248"
