appln_id;npl_biblio;ipc_class_symbol;appln_abstract;appln_auth;appln_nr_original;npl_issn
471297393;"NADAV AMDURSKY, MICHEL MOLOTSKII, DANIEL ARONOV, LIHI ADLER-ABRAMOVICH, EHUD GAZIT, GIL ROSENMAN: 'Blue Luminescence Based on Quantum Confinement at Peptide Nanotubes', NANO LETTERS, AMERICAN CHEMICAL SOCIETY, vol. 9, no. 9, 9 September 2009 (2009-09-09), pages 3111 - 3115, XP055020819, ISSN: 15306984, DOI: 10.1021/nl9008265";"B82Y   5/00";"Nanostructures made up from two or more types of short peptides (e.g., aromatic dipeptides), which differ from one another by the presence (or absence) of an end-capping moiety, are disclosed. The disclosed nanostructures exhibit a closed tubular structure, short average length and narrow length distribution. Also disclosed are processes of preparing the nanostructures, articles comprising the nanostructures, and use of the nanostructures in, for example, reinforcement of materials.";"US";"15150622";"15306984"
471300628;"XIANG LI ; ZHIXIAN CHEN ; NANSHENG SHEN ; DEBLINA SARKAR ; NAVAB SINGH ; KAUSTAV BANERJEE ; GUO-QIANG LO ; DIM-LEE KWONG: 'Vertically Stacked and Independently Controlled Twin-Gate MOSFETs on a Single Si Nanowire', IEEE ELECTRON DEVICE LETTERS., IEEE SERVICE CENTER, NEW YORK, NY., US, vol. 32, no. 11, 1 November 2011 (2011-11-01), US, pages 1492 - 1494, XP011358287, ISSN: 0741-3106, DOI: 10.1109/LED.2011.2165693";"B82Y  10/00";"An integrated circuit design tool includes a cell library. The cell library includes entries for a plurality of cells, entries in the cell library including specifications of particular cells in a computer executable language. At least one entry in the cell library can comprise a specification of physical structures and timing parameters of a plurality of transistors and an interconnect; wherein a transistor in the plurality has a channel comprising one or more nanowires or 2D material strips arranged in parallel, and the interconnect comprises one or more nanowires or 2D material strips arranged in parallel and connected to terminals of more than one of the transistors in the plurality of transistors. An integrated circuit including the plurality of transistors and the interconnect is described.";"US";"15217252";"0741-3106"
471364207;"YUN SHENG ET AL: 'Paper;Fabrication of lateral electrodes on semiconductor nanowires through structurally matched insulation for functional optoelectronics;Fabrication of lateral electrodes on semiconductor nanowires through structurally matched insulation for functional optoelectronics', NANOTECHNOLOGY, IOP, BRISTOL, GB, vol. 24, no. 2, 13 December 2012 (2012-12-13), pages 25204, XP020236672, ISSN: 0957-4484, DOI: 10.1088/0957-4484/24/2/025204";"B82Y  10/00";"The invention relates to a method for producing a flat free contacting surface for semiconductor nanostructures, wherein at least one nanostructure (2) is arranged on the surface of a transfer substrate (1). A first layer (3) in which at least one nanostructure (2) is embedded is applied onto the same surface of the transfer substrate (1), and a second substrate (5) is applied onto the first layer (3). The transfer substrate (1) is then separated from the first layer (3) such that the at least one nanostructure (2) embedded in the first layer has a flat free surface. According to the invention, prior to applying the at least one nanostructure (2) onto the transfer substrate (1), an additional layer (6) which can be removed by means of a solvent is applied onto the surface of the transfer substrate (1), and the transfer substrate (1) is removed from the first layer (3) using a solvent. In this manner, a planarization/layering of nanostructures and a subsequent simplified electric contacting process is allowed. When the method steps are applied in iterations, multilayers can be constructed advantageously from horizontally aligned nanowire networks for example (figure 5B).";"WO";"DE2016/000379";"0957-4484"
471364207;"YUN SHENG ET AL: 'Paper;Fabrication of lateral electrodes on semiconductor nanowires through structurally matched insulation for functional optoelectronics;Fabrication of lateral electrodes on semiconductor nanowires through structurally matched insulation for functional optoelectronics', NANOTECHNOLOGY, IOP, BRISTOL, GB, vol. 24, no. 2, 13 December 2012 (2012-12-13), pages 25204, XP020236672, ISSN: 0957-4484, DOI: 10.1088/0957-4484/24/2/025204";"B82Y  40/00";"The invention relates to a method for producing a flat free contacting surface for semiconductor nanostructures, wherein at least one nanostructure (2) is arranged on the surface of a transfer substrate (1). A first layer (3) in which at least one nanostructure (2) is embedded is applied onto the same surface of the transfer substrate (1), and a second substrate (5) is applied onto the first layer (3). The transfer substrate (1) is then separated from the first layer (3) such that the at least one nanostructure (2) embedded in the first layer has a flat free surface. According to the invention, prior to applying the at least one nanostructure (2) onto the transfer substrate (1), an additional layer (6) which can be removed by means of a solvent is applied onto the surface of the transfer substrate (1), and the transfer substrate (1) is removed from the first layer (3) using a solvent. In this manner, a planarization/layering of nanostructures and a subsequent simplified electric contacting process is allowed. When the method steps are applied in iterations, multilayers can be constructed advantageously from horizontally aligned nanowire networks for example (figure 5B).";"WO";"DE2016/000379";"0957-4484"
471434312;"LI G. ET AL.: 'Efficient Light-Emitting Diodes Based on Nanocrystalline Perovskite in a Dielectric Polymer Matrix', NANO LETTERS, vol. 15, no. 4, 24 February 2015 (2015-02-24), pages 2640 - 2644, XP055304994, [retrieved on 20190502], DOI: 10.1021/acs.nanolett.5b00235";"B82Y  20/00";"Provided is a composite luminescent material. The composite luminescent material comprises: a matrix; and perovskite nanoparticles. The perovskite nanoparticles are dispersed in the matrix, wherein the mass ratio of the perovskite nanoparticle matrix to the perovskite nanoparticles is 1:(1-50).";"WO";"CN2016/082009";"1530-6984"
471444512;"KEUN YOUNG LEE ET AL: 'Unidirectional High-Power Generation via Stress-Induced Dipole Alignment from ZnSnO3 Nanocubes/Polymer Hybrid Piezoelectric Nanogenerator', ADVANCED FUNCTIONAL MATERIALS, WILEY - V C H VERLAG GMBH & CO. KGAA, DE, vol. 24, no. 1, 8 January 2014 (2014-01-08), pages 37 - 43, XP001588520, ISSN: 1616-301X, [retrieved on 20130705], DOI: 10.1002/ADFM.201301379";"B82Y  20/00";"Provided is a composite luminescent material. The composite luminescent material comprises: a matrix; and perovskite nanoparticles. The perovskite nanoparticles are dispersed in the matrix, wherein the mass ratio of the perovskite nanoparticles matrix to the perovskite nanoparticles is 1: (1-50).";"EP";"16792214";"1616-301X"
471444512;"LI G. ET AL.: 'Efficient Light-Emitting Diodes Based on Nanocrystalline Perovskite in a Dielectric Polymer Matrix', NANO LETTERS, vol. 15, no. 4, 24 February 2015 (2015-02-24), pages 2640 - 2644, XP055304994, [retrieved on 20190502], DOI: 10.1021/acs.nanolett.5b00235";"B82Y  20/00";"Provided is a composite luminescent material. The composite luminescent material comprises: a matrix; and perovskite nanoparticles. The perovskite nanoparticles are dispersed in the matrix, wherein the mass ratio of the perovskite nanoparticles matrix to the perovskite nanoparticles is 1: (1-50).";"EP";"16792214";"1530-6984"
471744046;"IJAM, A. ET AL.: 'A glycerol-water-based nanofluid containing graphene oxide nanosheets', JOURNAL OF MATERIALS SCIENCE, vol. 49, 2014, pages 5934 - 5944, XP055330813, ISSN: 0022-2461";"B82Y  30/00";"The invention relates to very stable electroactive nanofluids comprising graphene-based compounds, and the production methods thereof. The invention also relates to the use of said electroactive nanofluids as liquid electrodes for the storage of energy in flow cells.";"WO";"ES2016/070371";"0022-2461"
471744046;"BABY, T. T. ET AL.: 'Synthesis and transport properties of metal oxide decorated graphene dispersed nanofluids', JOURNAL OF PHYSICAL CHEMISTRY C, vol. 115, 2011, pages 8527 - 8533, XP055330811, ISSN: 1932-7447";"B82Y  30/00";"The invention relates to very stable electroactive nanofluids comprising graphene-based compounds, and the production methods thereof. The invention also relates to the use of said electroactive nanofluids as liquid electrodes for the storage of energy in flow cells.";"WO";"ES2016/070371";"1932-7447"
471750961;"BABY, T. T. ET AL.: 'Synthesis and transport properties of metal oxide decorated graphene dispersed nanofluids', JOURNAL OF PHYSICAL CHEMISTRY C, vol. 115, 2011, pages 8527 - 8533, XP055330811, ISSN: 1932-7447";"B82Y  30/00";"The invention relates to VERY stable electroactive nanofluids comprising graphene-based compounds, and the production methods thereof. The invention also relates to the use of said electroactive nanofluids as liquid electrodes for the storage of energy in flow cells.";"EP";"16795939";"1932-7447"
471750961;"JULLIETH SUÁREZ-GUEVARA ET AL: 'Stable graphene-polyoxometalate nanomaterials for application in hybrid supercapacitors', PHYSICAL CHEMISTRY CHEMICAL PHYSICS, vol. 16, no. 38, 4 August 2014 (2014-08-04), pages 20411 - 20414, XP055567995, ISSN: 1463-9076, DOI: 10.1039/C4CP03321C";"B82Y  30/00";"The invention relates to VERY stable electroactive nanofluids comprising graphene-based compounds, and the production methods thereof. The invention also relates to the use of said electroactive nanofluids as liquid electrodes for the storage of energy in flow cells.";"EP";"16795939";"1463-9076"
471750961;"IJAM, A. ET AL.: 'A glycerol-water-based nanofluid containing graphene oxide nanosheets', JOURNAL OF MATERIALS SCIENCE, vol. 49, 2014, pages 5934 - 5944, XP055330813, ISSN: 0022-2461";"B82Y  30/00";"The invention relates to VERY stable electroactive nanofluids comprising graphene-based compounds, and the production methods thereof. The invention also relates to the use of said electroactive nanofluids as liquid electrodes for the storage of energy in flow cells.";"EP";"16795939";"0022-2461"
471750961;"BABY, T. T. ET AL.: 'Synthesis and transport properties of metal oxide decorated graphene dispersed nanofluids', JOURNAL OF PHYSICAL CHEMISTRY C, vol. 115, 2011, pages 8527 - 8533, XP055330811, ISSN: 1932-7447";"B82Y  40/00";"The invention relates to VERY stable electroactive nanofluids comprising graphene-based compounds, and the production methods thereof. The invention also relates to the use of said electroactive nanofluids as liquid electrodes for the storage of energy in flow cells.";"EP";"16795939";"1932-7447"
471750961;"DOHYUK YOO ET AL: 'Direct synthesis of highly conductive poly(3,4-ethylenedioxythiophene):poly(4-styrenesulfonate) (PEDOT:PSS)/graphene composites and their applications in energy harvesting systems', NANO RESEARCH, vol. 7, no. 5, 26 April 2014 (2014-04-26), CN, pages 717 - 730, XP055567955, ISSN: 1998-0124, DOI: 10.1007/s12274-014-0433-z";"B82Y  30/00";"The invention relates to VERY stable electroactive nanofluids comprising graphene-based compounds, and the production methods thereof. The invention also relates to the use of said electroactive nanofluids as liquid electrodes for the storage of energy in flow cells.";"EP";"16795939";"1998-0124"
471750961;"DOHYUK YOO ET AL: 'Direct synthesis of highly conductive poly(3,4-ethylenedioxythiophene):poly(4-styrenesulfonate) (PEDOT:PSS)/graphene composites and their applications in energy harvesting systems', NANO RESEARCH, vol. 7, no. 5, 26 April 2014 (2014-04-26), CN, pages 717 - 730, XP055567955, ISSN: 1998-0124, DOI: 10.1007/s12274-014-0433-z";"B82Y  40/00";"The invention relates to VERY stable electroactive nanofluids comprising graphene-based compounds, and the production methods thereof. The invention also relates to the use of said electroactive nanofluids as liquid electrodes for the storage of energy in flow cells.";"EP";"16795939";"1998-0124"
471750961;"JULLIETH SUÁREZ-GUEVARA ET AL: 'Stable graphene-polyoxometalate nanomaterials for application in hybrid supercapacitors', PHYSICAL CHEMISTRY CHEMICAL PHYSICS, vol. 16, no. 38, 4 August 2014 (2014-08-04), pages 20411 - 20414, XP055567995, ISSN: 1463-9076, DOI: 10.1039/C4CP03321C";"B82Y  40/00";"The invention relates to VERY stable electroactive nanofluids comprising graphene-based compounds, and the production methods thereof. The invention also relates to the use of said electroactive nanofluids as liquid electrodes for the storage of energy in flow cells.";"EP";"16795939";"1463-9076"
471750961;"IJAM, A. ET AL.: 'A glycerol-water-based nanofluid containing graphene oxide nanosheets', JOURNAL OF MATERIALS SCIENCE, vol. 49, 2014, pages 5934 - 5944, XP055330813, ISSN: 0022-2461";"B82Y  40/00";"The invention relates to VERY stable electroactive nanofluids comprising graphene-based compounds, and the production methods thereof. The invention also relates to the use of said electroactive nanofluids as liquid electrodes for the storage of energy in flow cells.";"EP";"16795939";"0022-2461"
471751145;"HONG GAO ET AL: 'In-situ preparation of epoxy/silver nanocomposites by thermal decomposition of silver imidazole complex', MATERIALS LETTERS, ELSEVIER, AMSTERDAM, NL, vol. 65, no. 23, 26 July 2011 (2011-07-26), pages 3529 - 3532, XP028294233, ISSN: 0167-577X, [retrieved on 20110731], DOI: 10.1016/J.MATLET.2011.07.086";"B82Y  40/00";"A method for producing a silver nanoparticle dispersion according to the present invention includes the steps of: mixing an amine compound, a resin, and a silver salt to yield a complex compound; and heating and decomposing the complex compound to form silver nanoparticles. A silver nanoparticle ink can be obtained by adding an organic solvent to the silver nanoparticle dispersion obtained by this method. The resin includes, for example, a polymer exhibiting viscosity at a temperature within the range of 20°C to 50°C or a high molecular weight compound exhibiting viscosity at a temperature within the range of 20°C to 50°C.";"EP";"16796123";"0167-577X"
